t,open,high,low,close,volume,trades
2024-09-02 08:00:00,57521.0,58667.0,57500.0,58403.0,1620.58098,14375
2024-09-02 12:00:00,58403.0,58790.0,58066.0,58506.0,1416.60814,12624
2024-09-02 16:00:00,58505.0,58644.0,58254.0,58407.0,637.40532,6449
2024-09-02 20:00:00,58419.0,59359.0,58353.0,59112.0,1606.82115,11511
2024-09-03 00:00:00,59112.0,59800.0,59001.0,59060.0,1092.07961,10072
2024-09-03 04:00:00,59059.0,59238.0,58861.0,59083.0,610.86441,6236
2024-09-03 08:00:00,59088.0,59168.0,58677.0,59038.0,818.54715,7063
2024-09-03 12:00:00,59037.0,59314.0,57547.0,57696.0,2057.53643,16820
2024-09-03 16:00:00,57692.0,58228.0,57546.0,57991.0,1334.77948,11096
2024-09-03 20:00:00,58032.0,58212.0,57357.0,57435.0,832.83967,7946
2024-09-04 00:00:00,57436.0,57967.0,55633.0,56662.0,3222.00559,21808
2024-09-04 04:00:00,56663.0,56875.0,56189.0,56754.0,1011.60642,10990
2024-09-04 08:00:00,56753.0,56892.0,56456.0,56584.0,669.15588,7500
2024-09-04 12:00:00,56581.0,58165.0,56183.0,58130.0,2378.9158,17777
2024-09-04 16:00:00,58123.0,58550.0,57651.0,58081.0,1879.25844,14275
2024-09-04 20:00:00,58080.0,58382.0,57872.0,57980.0,800.15266,7510
2024-09-05 00:00:00,57979.0,58354.0,56923.0,57139.0,785.72737,7182
2024-09-05 04:00:00,57117.0,57322.0,56509.0,57158.0,954.91151,7785
2024-09-05 08:00:00,57158.0,57239.0,56621.0,56705.0,691.92105,6679
2024-09-05 12:00:00,56706.0,57277.0,55800.0,55969.0,2995.13118,21269
2024-09-05 16:00:00,55967.0,56710.0,55777.0,56040.0,2461.05125,14632
2024-09-05 20:00:00,56040.0,56256.0,55572.0,56159.0,1238.82072,8774
2024-09-06 00:00:00,56153.0,56861.0,55964.0,56561.0,1266.88406,9244
2024-09-06 04:00:00,56561.0,56716.0,55273.0,55785.0,1584.57816,9882
2024-09-06 08:00:00,55790.0,56244.0,55602.0,55976.0,1197.00775,7193
2024-09-06 12:00:00,55983.0,56970.0,53806.0,54028.0,5565.23803,34827
2024-09-06 16:00:00,54028.0,54441.0,53265.0,53527.0,2626.44343,18404
2024-09-06 20:00:00,53501.0,53962.0,52534.0,53952.0,2500.65678,15647
2024-09-07 00:00:00,53951.0,54078.0,53750.0,53822.0,450.93021,7115
2024-09-07 04:00:00,53822.0,54388.0,53819.0,54279.0,509.08806,6758
2024-09-07 08:00:00,54279.0,54490.0,54186.0,54322.0,253.07795,5295
2024-09-07 12:00:00,54340.0,54800.0,54340.0,54775.0,471.05183,7401
2024-09-07 16:00:00,54776.0,54832.0,53985.0,54402.0,731.01552,7890
2024-09-07 20:00:00,54393.0,54440.0,53800.0,54160.0,600.75616,5757
2024-09-08 00:00:00,54160.0,54534.0,53957.0,54407.0,584.90761,4963
2024-09-08 04:00:00,54405.0,54573.0,54252.0,54435.0,373.23609,4113
2024-09-08 08:00:00,54435.0,54746.0,54347.0,54551.0,330.76125,4680
