t,open,high,low,close,volume,trades
2026-02-05 23:00:00,63904.0,64888.0,62690.0,62894.0,5804.8335,46071
2026-02-06 00:00:00,62894.0,63836.0,60000.0,63493.0,21271.40116,137234
2026-02-06 01:00:00,63491.0,65730.0,63481.0,65667.0,7361.79401,52264
2026-02-06 02:00:00,65668.0,65968.0,64207.0,64965.0,5954.93045,38394
2026-02-06 03:00:00,64967.0,65131.0,63730.0,64133.0,3437.80779,35345
2026-02-06 04:00:00,64131.0,64987.0,63918.0,64884.0,1356.63509,23253
2026-02-06 05:00:00,64883.0,66794.0,64763.0,66374.0,4004.73891,35512
2026-02-06 06:00:00,66369.0,66741.0,64789.0,64935.0,3596.75405,33474
2026-02-06 07:00:00,64935.0,65499.0,64612.0,64794.0,3349.16438,28491
2026-02-06 08:00:00,64794.0,65181.0,64468.0,64859.0,1521.51883,21267
2026-02-06 09:00:00,64860.0,66123.0,64720.0,65760.0,2509.06733,24028
2026-02-06 10:00:00,65761.0,66176.0,65509.0,65923.0,2335.46929,18835
2026-02-06 11:00:00,65921.0,66703.0,65713.0,66589.0,1673.49703,18395
2026-02-06 12:00:00,66590.0,66590.0,66076.0,66526.0,1352.74825,15263
2026-02-06 13:00:00,66525.0,67642.0,66438.0,67274.0,3709.74123,30440
2026-02-06 14:00:00,67274.0,68612.0,66600.0,68124.0,8642.818,49760
2026-02-06 15:00:00,68146.0,69111.0,67748.0,68544.0,9219.85516,53460
2026-02-06 16:00:00,68544.0,70170.0,68356.0,69907.0,7588.40196,60442
2026-02-06 17:00:00,69907.0,71448.0,69489.0,70701.0,8668.47844,55046
2026-02-06 18:00:00,70701.0,70751.0,69274.0,69705.0,5782.16356,46380
2026-02-06 19:00:00,69706.0,70860.0,69584.0,70680.0,2845.96721,32648
2026-02-06 20:00:00,70678.0,70901.0,69913.0,69913.0,4088.28092,41942
2026-02-06 21:00:00,69914.0,70425.0,69755.0,70294.0,1460.96063,19150
2026-02-06 22:00:00,70293.0,71521.0,70213.0,71308.0,3311.38615,30981
2026-02-06 23:00:00,71308.0,71684.0,70433.0,70516.0,3089.60522,25037
2026-02-07 00:00:00,70516.0,70550.0,69658.0,69900.0,2215.6257,25642
2026-02-07 01:00:00,69899.0,70631.0,69700.0,70429.0,1068.17206,15007
2026-02-07 02:00:00,70429.0,70572.0,70102.0,70312.0,534.85839,11540
2026-02-07 03:00:00,70311.0,70877.0,70219.0,70867.0,1066.20731,14231
2026-02-07 04:00:00,70869.0,71656.0,70547.0,70716.0,1448.70425,20019
