datetime,open,high,low,close,volume
2020-05-07 07:30:00,204.37,205.28,204.24,204.94,20169.02
2020-05-07 08:00:00,204.98,205.01,204.24,204.33,11909.426
2020-05-07 08:30:00,204.31,206.4,204.14,206.05,35134.635
2020-05-07 09:00:00,206.04,206.04,204.15,205.12,37316.137
2020-05-07 09:30:00,205.12,206.0,204.75,205.72,17740.301
2020-05-07 10:00:00,205.78,206.2,204.77,205.15,21811.549
2020-05-07 10:30:00,205.19,205.19,203.89,204.49,44792.022
2020-05-07 11:00:00,204.49,204.52,203.5,204.2,16563.452
2020-05-07 11:30:00,204.2,204.82,203.96,204.2,17682.098
2020-05-07 12:00:00,204.2,204.88,203.77,204.19,16746.623
2020-05-07 12:30:00,204.19,207.93,204.18,206.98,93142.174
2020-05-07 13:00:00,206.98,209.08,205.14,205.96,164337.907
2020-05-07 13:30:00,205.99,207.53,205.7,206.24,58951.555
2020-05-07 14:00:00,206.23,207.5,206.15,207.04,40289.072
2020-05-07 14:30:00,207.03,207.38,206.4,206.57,22988.613
2020-05-07 15:00:00,206.55,207.3,205.96,206.0,34602.989
2020-05-07 15:30:00,206.0,206.43,203.75,206.13,75766.996
2020-05-07 16:00:00,206.17,206.89,204.5,204.98,44105.847
2020-05-07 16:30:00,204.99,206.57,204.9,206.09,42455.223
2020-05-07 17:00:00,206.13,208.55,205.22,206.97,110476.205
2020-05-07 17:30:00,206.96,208.99,206.88,208.24,113750.142
2020-05-07 18:00:00,208.29,215.63,208.24,212.84,255909.504
2020-05-07 18:30:00,212.86,214.81,211.45,212.82,90528.307
2020-05-07 19:00:00,212.9,214.22,212.42,212.47,54098.149
2020-05-07 19:30:00,212.51,214.26,212.39,213.2,62275.253
2020-05-07 20:00:00,213.26,214.55,213.23,213.76,41123.094
2020-05-07 20:30:00,213.76,213.76,211.01,211.89,48293.841
2020-05-07 21:00:00,211.89,212.63,211.47,211.98,25539.015
2020-05-07 21:30:00,211.99,213.0,211.3,212.55,18517.484
2020-05-07 22:00:00,212.56,213.5,212.3,212.77,32712.411
2020-05-07 22:30:00,212.77,213.18,211.7,212.95,27032.153
2020-05-07 23:00:00,212.94,213.65,211.87,213.28,52578.376
2020-05-07 23:30:00,213.28,213.8,211.91,212.25,98411.085
2020-05-08 00:00:00,212.25,213.34,212.03,212.78,58270.527
2020-05-08 00:30:00,212.76,216.16,212.66,216.1,72744.178
2020-05-08 01:00:00,216.11,216.95,213.38,214.75,72027.977
2020-05-08 01:30:00,214.76,214.78,213.75,214.64,28622.88
2020-05-08 02:00:00,214.59,214.66,213.35,213.55,27322.698
2020-05-08 02:30:00,213.55,213.55,211.18,212.82,58616.775
2020-05-08 03:00:00,212.82,212.88,211.23,212.23,31809.645
2020-05-08 03:30:00,212.24,213.36,211.94,213.05,25239.0
2020-05-08 04:00:00,213.11,213.11,211.73,212.23,23916.354
2020-05-08 04:30:00,212.23,212.9,211.88,212.37,17274.391
2020-05-08 05:00:00,212.38,212.41,209.01,210.55,63612.113
2020-05-08 05:30:00,210.55,211.25,210.14,210.57,34060.016
2020-05-08 06:00:00,210.57,210.59,207.8,208.82,70594.696
2020-05-08 06:30:00,208.84,209.24,207.01,208.33,66034.95
2020-05-08 07:00:00,208.37,209.64,207.38,209.55,47175.44
2020-05-08 07:30:00,209.54,210.0,208.41,209.5,29424.922
2020-05-08 08:00:00,209.49,210.58,209.41,210.37,34902.932
2020-05-08 08:30:00,210.37,210.86,209.45,209.66,29600.562
2020-05-08 09:00:00,209.66,210.64,209.02,210.08,24359.452
2020-05-08 09:30:00,210.09,210.4,209.71,209.89,15669.03
2020-05-08 10:00:00,209.89,211.15,209.6,211.04,20368.755
2020-05-08 10:30:00,211.05,212.05,210.18,212.03,34391.019
2020-05-08 11:00:00,212.02,212.02,211.14,211.66,24157.713
2020-05-08 11:30:00,211.67,212.15,211.3,211.54,24156.0
2020-05-08 12:00:00,211.55,211.55,209.56,210.89,51662.041
2020-05-08 12:30:00,210.89,211.36,209.69,209.79,27207.227
2020-05-08 13:00:00,209.81,210.9,209.45,210.87,23720.437
2020-05-08 13:30:00,210.87,211.1,210.27,210.79,15762.795
2020-05-08 14:00:00,210.79,212.62,210.49,212.51,35792.811
2020-05-08 14:30:00,212.52,212.79,211.42,211.62,36467.962
2020-05-08 15:00:00,211.62,212.94,211.15,212.25,32203.537
2020-05-08 15:30:00,212.24,212.43,211.05,211.62,28787.15
2020-05-08 16:00:00,211.65,212.76,210.65,212.75,37734.764
2020-05-08 16:30:00,212.75,215.26,212.74,214.76,81753.575
2020-05-08 17:00:00,214.76,215.0,213.31,213.69,35280.295
2020-05-08 17:30:00,213.69,214.2,213.56,214.0,16897.366
2020-05-08 18:00:00,213.99,215.03,213.98,214.45,23593.27
2020-05-08 18:30:00,214.44,214.47,212.21,212.61,26642.469
2020-05-08 19:00:00,212.63,213.34,211.55,213.09,31007.594
2020-05-08 19:30:00,213.09,213.53,212.77,213.02,16014.158
2020-05-08 20:00:00,213.03,213.21,212.38,212.65,12351.986
2020-05-08 20:30:00,212.66,214.54,212.6,214.29,18019.66
2020-05-08 21:00:00,214.29,214.4,213.5,213.97,18716.163
2020-05-08 21:30:00,213.96,214.89,213.96,214.81,22501.268
2020-05-08 22:00:00,214.81,214.94,213.51,214.68,23970.373
2020-05-08 22:30:00,214.68,215.02,212.09,212.77,49401.342
2020-05-08 23:00:00,212.79,213.38,211.24,213.0,47530.33
2020-05-08 23:30:00,213.0,213.44,210.7,211.47,50926.171
2020-05-09 00:00:00,211.47,212.83,209.56,212.26,62541.345
2020-05-09 00:30:00,212.26,213.43,212.19,213.02,22408.55
2020-05-09 01:00:00,213.02,214.4,212.65,213.83,30188.528
2020-05-09 01:30:00,213.82,214.81,213.13,213.24,38441.606
2020-05-09 02:00:00,213.24,213.97,212.37,212.79,26330.093
2020-05-09 02:30:00,212.79,213.66,212.59,212.77,17195.281
2020-05-09 03:00:00,212.75,213.74,212.75,213.36,15895.463
2020-05-09 03:30:00,213.36,214.11,213.16,214.0,12157.593
2020-05-09 04:00:00,214.0,214.4,213.01,213.33,20747.882
2020-05-09 04:30:00,213.33,213.6,212.25,212.78,23350.685
2020-05-09 05:00:00,212.77,212.78,211.5,212.38,32487.118
2020-05-09 05:30:00,212.39,213.91,212.31,213.84,26113.13
2020-05-09 06:00:00,213.86,214.3,213.01,213.04,29687.202
2020-05-09 06:30:00,213.06,213.57,211.1,212.14,48778.269
2020-05-09 07:00:00,212.1,213.36,211.56,212.33,48879.816
2020-05-09 07:30:00,212.32,212.81,210.58,211.02,49606.817
2020-05-09 08:00:00,211.03,212.24,210.76,211.74,39878.657
2020-05-09 08:30:00,211.75,212.31,211.33,212.13,23239.582
2020-05-09 09:00:00,212.13,212.46,211.83,212.43,20284.493
2020-05-09 09:30:00,212.42,212.43,211.32,211.96,23949.77
2020-05-09 10:00:00,211.98,212.0,210.5,211.05,37389.411
2020-05-09 10:30:00,211.05,211.58,209.95,211.27,46373.94
2020-05-09 11:00:00,211.26,211.55,209.6,209.73,44686.251
2020-05-09 11:30:00,209.72,210.95,208.3,210.47,64735.803
2020-05-09 12:00:00,210.48,211.07,209.75,210.79,28009.876
2020-05-09 12:30:00,210.79,211.38,210.53,210.81,27562.505
2020-05-09 13:00:00,210.82,211.0,210.05,210.98,31926.355
2020-05-09 13:30:00,210.99,212.39,210.96,212.39,30351.343
2020-05-09 14:00:00,212.38,212.41,211.66,212.24,24376.628
2020-05-09 14:30:00,212.24,213.55,212.05,212.95,36166.791
2020-05-09 15:00:00,212.95,213.01,211.85,212.36,26949.893
2020-05-09 15:30:00,212.38,213.4,212.0,213.18,28301.584
2020-05-09 16:00:00,213.18,214.4,212.84,213.63,56988.027
2020-05-09 16:30:00,213.64,214.0,212.8,212.88,32699.98
2020-05-09 17:00:00,212.9,213.45,212.38,213.12,21661.216
2020-05-09 17:30:00,213.11,213.75,212.86,212.9,15765.234
2020-05-09 18:00:00,212.9,212.99,211.81,212.14,24853.771
2020-05-09 18:30:00,212.13,212.5,211.22,211.37,29569.267
2020-05-09 19:00:00,211.38,212.5,210.78,212.16,27716.867
2020-05-09 19:30:00,212.15,212.88,212.12,212.51,15515.758
2020-05-09 20:00:00,212.53,213.5,212.53,213.07,14262.015
2020-05-09 20:30:00,213.06,213.26,211.74,212.15,32301.145
2020-05-09 21:00:00,212.15,212.18,211.17,211.66,23619.466
2020-05-09 21:30:00,211.66,212.35,210.8,210.94,12895.896
2020-05-09 22:00:00,210.94,212.08,210.61,211.21,14972.981
2020-05-09 22:30:00,211.2,211.37,210.25,211.07,28548.603
2020-05-09 23:00:00,211.07,211.86,210.51,211.82,20778.643
2020-05-09 23:30:00,211.82,211.95,210.0,210.31,32923.32
2020-05-10 00:00:00,210.32,210.36,177.89,189.09,575351.492
2020-05-10 00:30:00,188.71,193.84,186.66,192.37,295766.695
2020-05-10 01:00:00,192.41,192.66,190.18,192.1,124575.186
2020-05-10 01:30:00,192.08,192.12,188.82,190.41,74487.487
2020-05-10 02:00:00,190.41,190.48,187.35,188.3,66715.555
2020-05-10 02:30:00,188.27,189.34,187.45,187.84,42350.245
2020-05-10 03:00:00,187.83,187.86,182.0,186.24,139604.404
2020-05-10 03:30:00,186.24,187.32,185.76,185.94,52910.056
2020-05-10 04:00:00,185.95,185.98,183.11,183.8,80476.877
2020-05-10 04:30:00,183.76,186.38,183.61,186.11,49183.579
2020-05-10 05:00:00,186.12,187.19,185.84,187.19,36896.361
2020-05-10 05:30:00,187.18,187.95,186.79,187.43,34461.547
2020-05-10 06:00:00,187.43,187.89,186.51,187.48,31024.117
2020-05-10 06:30:00,187.48,187.74,186.76,187.35,16322.63
2020-05-10 07:00:00,187.35,190.55,186.99,190.5,79839.452
2020-05-10 07:30:00,190.5,190.99,189.15,190.6,46077.711
2020-05-10 08:00:00,190.59,193.0,189.97,191.61,69260.439
2020-05-10 08:30:00,191.57,191.68,190.24,191.0,24776.551
2020-05-10 09:00:00,190.99,191.57,190.5,191.05,15473.56
2020-05-10 09:30:00,191.05,191.78,190.12,190.25,17707.17
2020-05-10 10:00:00,190.25,190.77,189.08,190.13,28554.713
2020-05-10 10:30:00,190.12,191.19,190.04,190.76,22623.467
2020-05-10 11:00:00,190.76,190.92,188.11,188.47,39411.106
2020-05-10 11:30:00,188.47,189.87,187.92,189.64,33057.487
2020-05-10 12:00:00,189.65,189.8,188.67,189.48,17244.514
2020-05-10 12:30:00,189.51,190.0,189.09,189.31,12491.454
2020-05-10 13:00:00,189.3,190.93,189.13,190.52,22818.379
2020-05-10 13:30:00,190.52,190.68,190.06,190.16,18620.861
2020-05-10 14:00:00,190.15,190.49,189.11,189.59,17542.274
2020-05-10 14:30:00,189.59,189.92,185.8,187.36,50215.492
2020-05-10 15:00:00,187.36,189.3,186.94,188.88,51500.964
2020-05-10 15:30:00,188.88,189.15,186.81,188.3,43766.948
2020-05-10 16:00:00,188.3,189.61,184.76,185.8,110578.51
2020-05-10 16:30:00,185.83,186.3,180.31,180.59,173750.254
2020-05-10 17:00:00,180.61,184.79,180.58,184.29,77528.094
