symbol,timeframe,vol_mult,entry_ratio,atr_sl_mult,retest_max,use_absorption_filter,n_long,n_short,n_signals,return_pct,win_rate,profit_factor,total_trades
BTC,1h,1.5,0.0,0.5,96,True,21,23,44,-39.470205756580526,41.25,0.715528560254082,80
BTC,2h,1.5,0.0,0.5,96,True,27,28,55,100.76698800705051,43.87755102040816,1.23152451875148,98
BTC,4h,1.5,0.0,0.5,96,True,10,8,18,118.6518685487932,54.285714285714285,1.509724214432056,35
ETH,1h,1.5,0.0,0.5,96,True,33,42,75,-4.333303664899882,43.05555555555556,0.7352648804227646,144
ETH,2h,1.5,0.0,0.5,96,True,24,26,50,-2.877492965059818,38.94736842105263,0.8923777242008248,95
ETH,4h,1.5,0.0,0.5,96,True,12,14,26,-18.96836623022999,21.764520202020204,0.2810902759588135,48
BTC,1h,1.5,0.0,0.5,96,False,79,79,158,-203.5983736443831,37.133249403657565,0.4425371816021248,196
BTC,2h,1.5,0.0,0.5,96,False,79,85,164,-201.58050611614954,30.33726963678654,0.66502702943823,144
BTC,4h,1.5,0.0,0.5,96,False,36,42,78,-245.7581041826202,36.05769230769231,0.329585163491491,52
ETH,1h,1.5,0.0,0.5,96,False,86,85,171,-5.706542925419768,40.32258064516129,0.788381557526529,310
ETH,2h,1.5,0.0,0.5,96,False,69,82,151,-10.77067955356462,41.007194244604314,0.8088345412427197,278
ETH,4h,1.5,0.0,0.5,96,False,33,41,74,-7.044405597739782,39.24133420536298,0.8636417731367091,139
BTC,1h,1.5,0.0,0.8,24,True,14,13,27,-37.26177190600711,42.0,0.5336289921333833,50
BTC,2h,1.5,0.0,0.8,24,True,18,19,37,23.697772587878983,47.142857142857146,1.0265901493431617,70
BTC,4h,1.5,0.0,0.8,24,True,7,8,15,76.80602655113643,48.275862068965516,1.1038055127882525,29
ETH,1h,1.5,0.0,0.8,24,True,22,29,51,-4.682252859044891,40.4040404040404,0.6517328058989827,99
ETH,2h,1.5,0.0,0.8,24,True,18,14,32,-0.43644162766990735,42.1875,1.0020909381033662,64
ETH,4h,1.5,0.0,0.8,24,True,9,13,22,-3.8994794345049866,30.855594270228423,0.6945282612574736,41
BTC,1h,1.5,0.0,0.8,24,False,70,73,143,-206.4495780967004,39.470943736582335,0.45225926120861765,187
BTC,2h,1.5,0.0,0.8,24,False,75,77,152,-225.5978434126776,30.07172131147541,0.5825309262306894,122
BTC,4h,1.5,0.0,0.8,24,False,34,39,73,-242.6190475019808,36.845841784989865,0.3278115374134009,51
ETH,1h,1.5,0.0,0.8,24,False,78,70,148,-7.912056850599797,39.55223880597015,0.7307153845425091,268
ETH,2h,1.5,0.0,0.8,24,False,62,75,137,-10.837039270284642,40.476190476190474,0.7817303611477081,252
ETH,4h,1.5,0.0,0.8,24,False,31,40,71,1.8272274607302164,40.13264923038418,1.0008406869691782,131
BTC,1h,1.5,0.0,0.8,48,True,17,16,33,-5.511868086105643,45.76271186440678,0.8953648077510208,59
BTC,2h,1.5,0.0,0.8,48,True,24,26,50,37.216057543932486,42.22222222222222,1.002009921135822,90
BTC,4h,1.5,0.0,0.8,48,True,8,8,16,80.82519469400322,51.61290322580645,1.1270283881974215,31
ETH,1h,1.5,0.0,0.8,48,True,29,34,63,-3.334197447319895,44.71544715447155,0.7695997548361443,123
ETH,2h,1.5,0.0,0.8,48,True,23,22,45,-2.4850698433448457,39.08045977011494,0.8939098734589411,87
ETH,4h,1.5,0.0,0.8,48,True,12,14,26,-13.605031182584995,27.355072463768114,0.3787828400856475,46
BTC,1h,1.5,0.0,0.8,48,False,73,76,149,-208.00945434204922,37.52168110113535,0.41049079570989855,178
BTC,2h,1.5,0.0,0.8,48,False,78,81,159,-145.6595365555542,43.07898259705488,0.8236476413641046,249
BTC,4h,1.5,0.0,0.8,48,False,34,42,76,-242.4556312389832,36.08690160414299,0.3301819773677424,52
ETH,1h,1.5,0.0,0.8,48,False,84,79,163,-6.5852006006998,40.61433447098976,0.7725696781511134,293
ETH,2h,1.5,0.0,0.8,48,False,65,80,145,-12.649983812594613,40.53030303030303,0.7729961935146935,264
ETH,4h,1.5,0.0,0.8,48,False,32,40,72,-1.351056970984766,41.48306088604596,0.9490396459181337,134
BTC,1h,1.5,0.0,0.8,96,True,21,23,44,-16.397120932681176,44.87179487179487,0.8506803580757741,78
BTC,2h,1.5,0.0,0.8,96,True,27,28,55,80.27643376674197,45.0,1.1160906862761533,100
BTC,4h,1.5,0.0,0.8,96,True,10,8,18,80.67597324288054,54.285714285714285,1.1296671182286038,35
ETH,1h,1.5,0.0,0.8,96,True,33,42,75,-5.789726749864888,43.35664335664335,0.6925178167819775,143
ETH,2h,1.5,0.0,0.8,96,True,24,26,50,-3.265286838779824,40.0,0.8798868800913145,95
ETH,4h,1.5,0.0,0.8,96,True,12,14,26,-13.605031182584995,27.355072463768114,0.3787828400856475,46
BTC,1h,1.5,0.0,0.8,96,False,79,79,158,-205.58748779469,39.44132679242184,0.49430173036965636,215
BTC,2h,1.5,0.0,0.8,96,False,79,85,164,-128.3352703636167,43.513974823981236,0.8426484673759612,258
BTC,4h,1.5,0.0,0.8,96,False,36,42,78,-242.44668226380736,36.05769230769231,0.3370339710379673,52
ETH,1h,1.5,0.0,0.8,96,False,86,85,171,-6.640271440144767,40.52287581699346,0.7754654477029754,306
ETH,2h,1.5,0.0,0.8,96,False,69,82,151,-13.910582535804611,40.94202898550725,0.7707520076286414,276
ETH,4h,1.5,0.0,0.8,96,False,33,41,74,-7.700933087084772,40.26755852842809,0.8604291735417425,138
BTC,1h,1.5,0.0,1.2,24,True,14,13,27,-39.34323159388596,44.89795918367347,0.5357113792196027,49
BTC,2h,1.5,0.0,1.2,24,True,18,19,37,-118.04823483761223,28.294573643410853,0.6962214785865879,43
BTC,4h,1.5,0.0,1.2,24,True,7,8,15,49.92028433974018,48.275862068965516,0.9462550897483617,29
ETH,1h,1.5,0.0,1.2,24,True,22,29,51,-3.813975041579883,41.83673469387755,0.6850078688682097,98
ETH,2h,1.5,0.0,1.2,24,True,18,14,32,-3.319615777669896,42.1875,0.9155722545358951,64
ETH,4h,1.5,0.0,1.2,24,True,9,13,22,-4.5684362893049935,30.855594270228423,0.6323554138858757,41
BTC,1h,1.5,0.0,1.2,24,False,70,73,143,-208.20533556739673,39.514457394480026,0.4651166942733276,197
BTC,2h,1.5,0.0,1.2,24,False,75,77,152,-209.60184017900383,31.19759851479219,0.6058426642701273,121
BTC,4h,1.5,0.0,1.2,24,False,34,39,73,-230.71256794339013,38.904665314401626,0.34984983496183897,51
ETH,1h,1.5,0.0,1.2,24,False,78,70,148,-9.536568811654792,39.473684210526315,0.7069314621728064,266
ETH,2h,1.5,0.0,1.2,24,False,62,75,137,-13.967751705069642,41.43426294820717,0.7519788102236924,251
ETH,4h,1.5,0.0,1.2,24,False,31,40,71,-4.2958783691897935,39.82160312805475,0.911064082806137,132
BTC,1h,1.5,0.0,1.2,48,True,17,16,33,-6.980933307053057,48.275862068965516,0.8788769445240641,58
BTC,2h,1.5,0.0,1.2,48,True,24,26,50,15.955608239707253,42.69662921348315,0.9223196968036267,89
BTC,4h,1.5,0.0,1.2,48,True,8,8,16,53.69755340597985,51.61290322580645,0.9663126317192036,31
ETH,1h,1.5,0.0,1.2,48,True,29,34,63,-3.1706704362448876,45.52845528455285,0.7774831588997101,123
ETH,2h,1.5,0.0,1.2,48,True,23,22,45,-2.475550173514847,40.69767441860465,0.8984662620495815,86
ETH,4h,1.5,0.0,1.2,48,True,12,14,26,-14.143593069059996,28.29861111111111,0.38495506446393146,48
BTC,1h,1.5,0.0,1.2,48,False,73,76,149,-213.6601389558091,36.7424501155054,0.40845421639255464,171
BTC,2h,1.5,0.0,1.2,48,False,78,81,159,-152.5102448905913,45.0472334682861,0.8181564606207751,247
BTC,4h,1.5,0.0,1.2,48,False,34,42,76,-230.5477510445212,38.101553618794995,0.3525505310209841,52
ETH,1h,1.5,0.0,1.2,48,False,84,79,163,-8.12467431175479,40.549828178694156,0.747191652728174,291
ETH,2h,1.5,0.0,1.2,48,False,65,80,145,-15.198724117814614,41.603053435114504,0.751391104846532,262
ETH,4h,1.5,0.0,1.2,48,False,32,40,72,-3.1922368009047632,41.9212962962963,0.9232343045508058,135
BTC,1h,1.5,0.0,1.2,96,True,21,23,44,-21.178425998153674,47.368421052631575,0.8310696252171962,76
BTC,2h,1.5,0.0,1.2,96,True,27,28,55,57.87160877471677,45.45454545454545,1.0217749220086318,99
BTC,4h,1.5,0.0,1.2,96,True,10,8,18,53.488905826252804,54.285714285714285,0.9671983458961126,35
ETH,1h,1.5,0.0,1.2,96,True,33,42,75,-5.81724428878988,44.05594405594405,0.6947377625796982,143
ETH,2h,1.5,0.0,1.2,96,True,24,26,50,-2.887078575514824,42.10526315789474,0.8943502695028642,95
ETH,4h,1.5,0.0,1.2,96,True,12,14,26,-14.143593069059996,28.29861111111111,0.38495506446393146,48
BTC,1h,1.5,0.0,1.2,96,False,79,79,158,-201.5719243245046,38.02567848587749,0.4694467970778782,189
BTC,2h,1.5,0.0,1.2,96,False,79,85,164,-133.8881959966752,45.41642775229358,0.8374528561163435,256
BTC,4h,1.5,0.0,1.2,96,False,36,42,78,-231.50676690605673,36.627384960718295,0.3527478331667647,54
ETH,1h,1.5,0.0,1.2,96,False,86,85,171,-8.179745151199766,40.46052631578947,0.7503507339629703,304
ETH,2h,1.5,0.0,1.2,96,False,69,82,151,-16.649237341024612,41.97080291970803,0.7497712545963513,274
ETH,4h,1.5,0.0,1.2,96,False,33,41,74,-9.542112917004758,40.701983867451496,0.8426510953431007,139
BTC,1h,1.5,0.5,0.5,24,True,14,13,27,-53.20297512066155,37.254901960784316,0.3896001634872947,51
BTC,2h,1.5,0.5,0.5,24,True,18,19,37,43.827916191947125,45.714285714285715,1.115714164031553,70
BTC,4h,1.5,0.5,0.5,24,True,7,8,15,114.59566865474741,48.275862068965516,1.4736064227714285,29
ETH,1h,1.5,0.5,0.5,24,True,22,29,51,-4.069779459044892,39.39393939393939,0.6727559144124549,99
ETH,2h,1.5,0.5,0.5,24,True,18,14,32,-0.37779580394989115,40.625,1.010614764169586,64
ETH,4h,1.5,0.5,0.5,24,True,9,13,22,-14.571414939239991,22.532521780642078,0.32972593407655787,42
BTC,1h,1.5,0.5,0.5,24,False,70,73,143,-206.63870695172147,31.978122887213793,0.35876251886927174,143
BTC,2h,1.5,0.5,0.5,24,False,75,77,152,-211.2240369008542,29.289215686274506,0.5617867960310832,115
BTC,4h,1.5,0.5,0.5,24,False,34,39,73,-220.65747511869716,34.09751168371858,0.35963761918891013,52
ETH,1h,1.5,0.5,0.5,24,False,78,70,148,-7.212168731284812,39.11439114391144,0.7303560908758447,271
ETH,2h,1.5,0.5,0.5,24,False,62,75,137,-7.3877234864896355,40.55118110236221,0.8282371136572558,254
ETH,4h,1.5,0.5,0.5,24,False,31,40,71,1.0130515000752012,39.05180840664712,0.9894602488322547,132
BTC,1h,1.5,0.5,0.5,48,True,17,16,33,-21.51224774241,42.622950819672134,0.7666685790525282,61
BTC,2h,1.5,0.5,0.5,48,True,24,26,50,56.87124649368795,41.11111111111111,1.0977982596794686,90
BTC,4h,1.5,0.5,0.5,48,True,8,8,16,118.77399592671989,51.61290322580645,1.5032800773734536,31
ETH,1h,1.5,0.5,0.5,48,True,29,34,63,-2.463528299709899,43.90243902439025,0.803516676816441,123
ETH,2h,1.5,0.5,0.5,48,True,23,22,45,-2.7085509196248383,37.93103448275862,0.891851193263879,87
ETH,4h,1.5,0.5,0.5,48,True,12,14,26,-18.96836623022999,21.764520202020204,0.2810902759588135,48
BTC,1h,1.5,0.5,0.5,48,False,73,76,149,-207.9837739847612,33.168171114599694,0.34790650789894784,156
BTC,2h,1.5,0.5,0.5,48,False,78,81,159,-207.74425065435008,29.335595217730138,0.6548096100271301,142
BTC,4h,1.5,0.5,0.5,48,False,34,42,76,-220.1179188568014,33.409238776838,0.3624133255473946,53
ETH,1h,1.5,0.5,0.5,48,False,84,79,163,-5.651472085974801,40.4040404040404,0.785580276679014,297
ETH,2h,1.5,0.5,0.5,48,False,65,80,145,-9.510080830354617,40.6015037593985,0.8127667663165263,266
ETH,4h,1.5,0.5,0.5,48,False,32,40,72,-2.1652329316397783,40.416666666666664,0.9359590684764783,135
BTC,1h,1.5,0.5,0.5,96,True,21,23,44,-40.49158995452544,42.5,0.7163173725895087,80
BTC,2h,1.5,0.5,0.5,96,True,27,28,55,100.76698800705051,43.87755102040816,1.23152451875148,98
BTC,4h,1.5,0.5,0.5,96,True,10,8,18,118.6518685487932,54.285714285714285,1.509724214432056,35
ETH,1h,1.5,0.5,0.5,96,True,33,42,75,-4.333303664899882,43.05555555555556,0.7352648804227646,144
ETH,2h,1.5,0.5,0.5,96,True,24,26,50,-2.877492965059818,38.94736842105263,0.8923777242008248,95
ETH,4h,1.5,0.5,0.5,96,True,12,14,26,-18.96836623022999,21.764520202020204,0.2810902759588135,48
BTC,1h,1.5,0.5,0.5,96,False,79,79,158,-203.5983736443831,37.133249403657565,0.4425371816021248,196
BTC,2h,1.5,0.5,0.5,96,False,79,85,164,-201.58050611614954,30.33726963678654,0.66502702943823,144
BTC,4h,1.5,0.5,0.5,96,False,36,42,78,-249.5455493251568,32.05544455544455,0.32207518223833576,52
ETH,1h,1.5,0.5,0.5,96,False,86,85,171,-5.706542925419768,40.32258064516129,0.788381557526529,310
ETH,2h,1.5,0.5,0.5,96,False,69,82,151,-10.77067955356462,41.007194244604314,0.8088345412427197,278
ETH,4h,1.5,0.5,0.5,96,False,33,41,74,-7.044405597739782,39.24133420536298,0.8636417731367091,139
BTC,1h,1.5,0.5,0.8,24,True,14,13,27,-37.26177190600711,42.0,0.5336289921333833,50
BTC,2h,1.5,0.5,0.8,24,True,18,19,37,23.697772587878983,47.142857142857146,1.0265901493431617,70
BTC,4h,1.5,0.5,0.8,24,True,7,8,15,76.80602655113643,48.275862068965516,1.1038055127882525,29
ETH,1h,1.5,0.5,0.8,24,True,22,29,51,-4.682252859044891,40.4040404040404,0.6517328058989827,99
ETH,2h,1.5,0.5,0.8,24,True,18,14,32,-0.43644162766990735,42.1875,1.0020909381033662,64
ETH,4h,1.5,0.5,0.8,24,True,9,13,22,-3.8994794345049866,30.855594270228423,0.6945282612574736,41
BTC,1h,1.5,0.5,0.8,24,False,70,73,143,-206.4495780967004,39.470943736582335,0.45225926120861765,187
BTC,2h,1.5,0.5,0.8,24,False,75,77,152,-225.5978434126776,30.07172131147541,0.5825309262306894,122
BTC,4h,1.5,0.5,0.8,24,False,34,39,73,-247.00160024747382,32.758620689655174,0.3197317589288462,51
ETH,1h,1.5,0.5,0.8,24,False,78,70,148,-7.912056850599797,39.55223880597015,0.7307153845425091,268
ETH,2h,1.5,0.5,0.8,24,False,62,75,137,-10.837039270284642,40.476190476190474,0.7817303611477081,252
ETH,4h,1.5,0.5,0.8,24,False,31,40,71,1.8272274607302164,40.13264923038418,1.0008406869691782,131
BTC,1h,1.5,0.5,0.8,48,True,17,16,33,-5.511868086105643,45.76271186440678,0.8953648077510208,59
BTC,2h,1.5,0.5,0.8,48,True,24,26,50,37.216057543932486,42.22222222222222,1.002009921135822,90
BTC,4h,1.5,0.5,0.8,48,True,8,8,16,80.82519469400322,51.61290322580645,1.1270283881974215,31
ETH,1h,1.5,0.5,0.8,48,True,29,34,63,-3.334197447319895,44.71544715447155,0.7695997548361443,123
ETH,2h,1.5,0.5,0.8,48,True,23,22,45,-2.4850698433448457,39.08045977011494,0.8939098734589411,87
ETH,4h,1.5,0.5,0.8,48,True,12,14,26,-13.605031182584995,27.355072463768114,0.3787828400856475,46
BTC,1h,1.5,0.5,0.8,48,False,73,76,149,-208.00945434204922,37.52168110113535,0.41049079570989855,178
BTC,2h,1.5,0.5,0.8,48,False,78,81,159,-145.6595365555542,43.07898259705488,0.8236476413641046,249
BTC,4h,1.5,0.5,0.8,48,False,34,42,76,-246.44048330577792,32.082859669066565,0.32263204394457906,52
ETH,1h,1.5,0.5,0.8,48,False,84,79,163,-6.5852006006998,40.61433447098976,0.7725696781511134,293
ETH,2h,1.5,0.5,0.8,48,False,65,80,145,-12.649983812594613,40.53030303030303,0.7729961935146935,264
ETH,4h,1.5,0.5,0.8,48,False,32,40,72,-1.351056970984766,41.48306088604596,0.9490396459181337,134
BTC,1h,1.5,0.5,0.8,96,True,21,23,44,-17.418505130626002,46.15384615384615,0.8528090213946459,78
BTC,2h,1.5,0.5,0.8,96,True,27,28,55,80.27643376674197,45.0,1.1160906862761533,100
BTC,4h,1.5,0.5,0.8,96,True,10,8,18,80.67597324288054,54.285714285714285,1.1296671182286038,35
ETH,1h,1.5,0.5,0.8,96,True,33,42,75,-5.789726749864888,43.35664335664335,0.6925178167819775,143
ETH,2h,1.5,0.5,0.8,96,True,24,26,50,-3.265286838779824,40.0,0.8798868800913145,95
ETH,4h,1.5,0.5,0.8,96,True,12,14,26,-13.605031182584995,27.355072463768114,0.3787828400856475,46
BTC,1h,1.5,0.5,0.8,96,False,79,79,158,-205.58748779469,39.44132679242184,0.49430173036965636,215
BTC,2h,1.5,0.5,0.8,96,False,79,85,164,-128.3352703636167,43.513974823981236,0.8426484673759612,258
BTC,4h,1.5,0.5,0.8,96,False,36,42,78,-246.3999937610942,32.05544455544455,0.32938659273475407,52
ETH,1h,1.5,0.5,0.8,96,False,86,85,171,-6.640271440144767,40.52287581699346,0.7754654477029754,306
ETH,2h,1.5,0.5,0.8,96,False,69,82,151,-13.910582535804611,40.94202898550725,0.7707520076286414,276
ETH,4h,1.5,0.5,0.8,96,False,33,41,74,-7.700933087084772,40.26755852842809,0.8604291735417425,138
BTC,1h,1.5,0.5,1.2,24,True,14,13,27,-39.34323159388596,44.89795918367347,0.5357113792196027,49
BTC,2h,1.5,0.5,1.2,24,True,18,19,37,-118.04823483761223,28.294573643410853,0.6962214785865879,43
BTC,4h,1.5,0.5,1.2,24,True,7,8,15,49.92028433974018,48.275862068965516,0.9462550897483617,29
ETH,1h,1.5,0.5,1.2,24,True,22,29,51,-3.813975041579883,41.83673469387755,0.6850078688682097,98
ETH,2h,1.5,0.5,1.2,24,True,18,14,32,-3.319615777669896,42.1875,0.9155722545358951,64
ETH,4h,1.5,0.5,1.2,24,True,9,13,22,-4.5684362893049935,30.855594270228423,0.6323554138858757,41
BTC,1h,1.5,0.5,1.2,24,False,70,73,143,-208.20533556739673,39.514457394480026,0.4651166942733276,197
BTC,2h,1.5,0.5,1.2,24,False,75,77,152,-209.60184017900383,31.19759851479219,0.6058426642701273,121
BTC,4h,1.5,0.5,1.2,24,False,34,39,73,-235.09065046457818,34.81744421906694,0.34173021491845784,51
ETH,1h,1.5,0.5,1.2,24,False,78,70,148,-9.536568811654792,39.473684210526315,0.7069314621728064,266
ETH,2h,1.5,0.5,1.2,24,False,62,75,137,-13.967751705069642,41.43426294820717,0.7519788102236924,251
ETH,4h,1.5,0.5,1.2,24,False,31,40,71,-4.2958783691897935,39.82160312805475,0.911064082806137,132
BTC,1h,1.5,0.5,1.2,48,True,17,16,33,-6.980933307053057,48.275862068965516,0.8788769445240641,58
BTC,2h,1.5,0.5,1.2,48,True,24,26,50,15.955608239707253,42.69662921348315,0.9223196968036267,89
BTC,4h,1.5,0.5,1.2,48,True,8,8,16,53.69755340597985,51.61290322580645,0.9663126317192036,31
ETH,1h,1.5,0.5,1.2,48,True,29,34,63,-3.1706704362448876,45.52845528455285,0.7774831588997101,123
ETH,2h,1.5,0.5,1.2,48,True,23,22,45,-2.475550173514847,40.69767441860465,0.8984662620495815,86
ETH,4h,1.5,0.5,1.2,48,True,12,14,26,-14.143593069059996,28.29861111111111,0.38495506446393146,48
BTC,1h,1.5,0.5,1.2,48,False,73,76,149,-213.6601389558091,36.7424501155054,0.40845421639255464,171
BTC,2h,1.5,0.5,1.2,48,False,78,81,159,-152.5102448905913,45.0472334682861,0.8181564606207751,247
BTC,4h,1.5,0.5,1.2,48,False,34,42,76,-234.52767310496094,34.09751168371858,0.34496340222687066,52
ETH,1h,1.5,0.5,1.2,48,False,84,79,163,-8.12467431175479,40.549828178694156,0.747191652728174,291
ETH,2h,1.5,0.5,1.2,48,False,65,80,145,-15.198724117814614,41.603053435114504,0.751391104846532,262
ETH,4h,1.5,0.5,1.2,48,False,32,40,72,-3.1922368009047632,41.9212962962963,0.9232343045508058,135
BTC,1h,1.5,0.5,1.2,96,True,21,23,44,-22.19981019609868,48.68421052631578,0.8359654060918726,76
BTC,2h,1.5,0.5,1.2,96,True,27,28,55,57.87160877471677,45.45454545454545,1.0217749220086318,99
BTC,4h,1.5,0.5,1.2,96,True,10,8,18,53.488905826252804,54.285714285714285,0.9671983458961126,35
ETH,1h,1.5,0.5,1.2,96,True,33,42,75,-5.81724428878988,44.05594405594405,0.6947377625796982,143
ETH,2h,1.5,0.5,1.2,96,True,24,26,50,-2.887078575514824,42.10526315789474,0.8943502695028642,95
ETH,4h,1.5,0.5,1.2,96,True,12,14,26,-14.143593069059996,28.29861111111111,0.38495506446393146,48
BTC,1h,1.5,0.5,1.2,96,False,79,79,158,-201.5719243245046,38.02567848587749,0.4694467970778782,189
BTC,2h,1.5,0.5,1.2,96,False,79,85,164,-133.8881959966752,45.41642775229358,0.8374528561163435,256
BTC,4h,1.5,0.5,1.2,96,False,36,42,78,-235.46541775852637,32.77777777777778,0.34521128813522006,54
ETH,1h,1.5,0.5,1.2,96,False,86,85,171,-8.179745151199766,40.46052631578947,0.7503507339629703,304
ETH,2h,1.5,0.5,1.2,96,False,69,82,151,-16.649237341024612,41.97080291970803,0.7497712545963513,274
ETH,4h,1.5,0.5,1.2,96,False,33,41,74,-9.542112917004758,40.701983867451496,0.8426510953431007,139
BTC,1h,1.8,0.0,0.5,24,True,14,12,26,-46.26125950983561,38.775510204081634,0.42435520840350477,49
BTC,2h,1.8,0.0,0.5,24,True,12,17,29,14.699069785254231,47.27272727272727,1.0256060279212662,55
BTC,4h,1.8,0.0,0.5,24,True,6,6,12,176.16820652149124,56.52173913043478,3.0076813953630728,23
ETH,1h,1.8,0.0,0.5,24,True,20,22,42,-2.6879717759548925,41.46341463414634,0.7286759588634681,82
ETH,2h,1.8,0.0,0.5,24,True,14,13,27,0.47575920981010156,44.44444444444444,1.0986241272281234,54
ETH,4h,1.8,0.0,0.5,24,True,7,11,18,-8.639979881400006,28.189158016147633,0.43793183782607975,34
BTC,1h,1.8,0.0,0.5,24,False,57,65,122,-201.45347472946227,23.50277777777778,0.2247273438065798,100
BTC,2h,1.8,0.0,0.5,24,False,61,68,129,-216.50239810576448,27.880430319454707,0.517473894298851,99
BTC,4h,1.8,0.0,0.5,24,False,26,27,53,50.998337739740556,39.583333333333336,1.065356807079443,96
ETH,1h,1.8,0.0,0.5,24,False,64,56,120,-5.249443688559811,41.409691629955944,0.7600039921146797,227
ETH,2h,1.8,0.0,0.5,24,False,45,65,110,-5.408333649074626,40.57971014492754,0.8331986155907072,207
ETH,4h,1.8,0.0,0.5,24,False,22,28,50,-3.999291921384877,39.50877192982456,1.0051467472706164,95
BTC,1h,1.8,0.0,0.5,48,True,17,14,31,-24.103597700508544,42.10526315789474,0.7099182721889167,57
BTC,2h,1.8,0.0,0.5,48,True,18,23,41,30.5430877590561,41.0958904109589,1.020861574906913,73
BTC,4h,1.8,0.0,0.5,48,True,7,6,13,180.78390264620603,60.00000000000001,3.0740193323810256,25
ETH,1h,1.8,0.0,0.5,48,True,27,26,53,-1.1676588935199024,46.15384615384615,0.8747011045620477,104
ETH,2h,1.8,0.0,0.5,48,True,17,19,36,2.1602398330701362,42.857142857142854,1.1000134992719381,70
ETH,4h,1.8,0.0,0.5,48,True,9,11,20,-8.680703585149988,29.475308641975307,0.4380193480357867,36
BTC,1h,1.8,0.0,0.5,48,False,59,67,126,-206.60090372766297,22.588522588522586,0.21602329221603586,104
BTC,2h,1.8,0.0,0.5,48,False,64,72,136,-211.36224799770753,28.214977851605756,0.6057063455843638,112
BTC,4h,1.8,0.0,0.5,48,False,26,29,55,42.125920786866246,39.0,1.033558903724467,100
ETH,1h,1.8,0.0,0.5,48,False,70,62,132,-3.499542432354807,42.4,0.8276850351933904,250
ETH,2h,1.8,0.0,0.5,48,False,48,68,116,-4.632574708274627,40.93023255813954,0.85023345881978,215
ETH,4h,1.8,0.0,0.5,48,False,22,28,50,-3.999291921384877,39.50877192982456,1.0051467472706164,95
BTC,1h,1.8,0.0,0.5,96,True,21,19,40,-42.45221938233881,41.333333333333336,0.6846175959394325,75
BTC,2h,1.8,0.0,0.5,96,True,20,25,45,74.77514852238737,44.30379746835444,1.1722924114351907,79
BTC,4h,1.8,0.0,0.5,96,True,8,6,14,179.9199412393085,59.25925925925926,3.076856197339185,27
ETH,1h,1.8,0.0,0.5,96,True,31,33,64,-2.9681539382748925,45.16129032258065,0.7921525149852794,124
ETH,2h,1.8,0.0,0.5,96,True,18,21,39,2.4613266903001603,44.0,1.095216058141032,75
ETH,4h,1.8,0.0,0.5,96,True,9,11,20,-8.680703585149988,29.475308641975307,0.4380193480357867,36
BTC,1h,1.8,0.0,0.5,96,False,64,70,134,-202.86965292486855,32.92511855177513,0.34661549979210915,139
BTC,2h,1.8,0.0,0.5,96,False,64,74,138,-206.8512831499641,29.245849802371538,0.6171109413165922,115
BTC,4h,1.8,0.0,0.5,96,False,27,29,56,-123.40807089122775,34.54846727423364,0.7991455698754697,71
ETH,1h,1.8,0.0,0.5,96,False,71,66,137,-3.891047206689789,41.63424124513619,0.8175577889699269,257
ETH,2h,1.8,0.0,0.5,96,False,51,69,120,-6.329866854164606,41.25560538116592,0.8323664483129781,223
ETH,4h,1.8,0.0,0.5,96,False,23,29,52,-9.829114576274884,38.28748890860692,0.905332468474524,98
BTC,1h,1.8,0.0,0.8,24,True,14,12,26,-27.791736341738126,43.75,0.5973917459687739,48
BTC,2h,1.8,0.0,0.8,24,True,12,17,29,-6.144559368927549,47.27272727272727,0.9473395495498927,55
BTC,4h,1.8,0.0,0.8,24,True,6,6,12,153.10562723770124,56.52173913043478,2.0658189036356567,23
ETH,1h,1.8,0.0,0.8,24,True,20,22,42,-2.629294939824891,42.68292682926829,0.7330952372928932,82
ETH,2h,1.8,0.0,0.8,24,True,14,13,27,0.4171133860900855,46.29629629629629,1.0871194151806618,54
ETH,4h,1.8,0.0,0.8,24,True,7,11,18,0.5061517150100041,34.463667820069205,0.9739529090042183,34
BTC,1h,1.8,0.0,0.8,24,False,57,65,122,-208.25648138219822,31.122881355932204,0.29248629499626716,118
BTC,2h,1.8,0.0,0.8,24,False,61,68,129,-207.298780920205,29.795480887869687,0.5597870789102514,103
BTC,4h,1.8,0.0,0.8,24,False,26,27,53,28.097548115944114,40.42553191489362,1.0342026707757004,94
ETH,1h,1.8,0.0,0.8,24,False,64,56,120,-5.458748622039815,42.22222222222222,0.7702544015333446,225
ETH,2h,1.8,0.0,0.8,24,False,45,65,110,-8.113164236749629,40.48780487804878,0.7893959102214958,205
ETH,4h,1.8,0.0,0.8,24,False,22,28,50,0.4266786892701251,41.02998065764023,1.0772530483250053,94
BTC,1h,1.8,0.0,0.8,48,True,17,14,31,-5.53673891087001,45.45454545454545,0.8706195516897337,55
BTC,2h,1.8,0.0,0.8,48,True,18,23,41,10.098845605425943,41.0958904109589,0.9353083392547562,73
BTC,4h,1.8,0.0,0.8,48,True,7,6,13,157.72132336241623,60.00000000000001,2.1144103082637558,25
ETH,1h,1.8,0.0,0.8,48,True,27,26,53,-1.367177804999898,47.11538461538461,0.8640543554791402,104
ETH,2h,1.8,0.0,0.8,48,True,17,19,36,2.383720909350129,44.285714285714285,1.1041719950975157,70
ETH,4h,1.8,0.0,0.8,48,True,9,11,20,0.46542801126001443,35.37808641975309,0.9775315173700962,36
